校名,學系名稱,採計科目及加權(含學測、分科及術科),錄取分數,平均
世新大學,廣播電視電影學系電影組,國x2.00、英x2.00、歷x1.00、公x1.00,184,30.67
世新大學,圖文傳播學系,國x2.00、英x1.50、公x2.00,154.5,28.09
世新大學,公共關係暨廣告學系,國x2.00、歷x2.00、公x1.75,192,33.39
世新大學,口語傳播暨社群媒體學系,國x2.00、社x1.00、公x1.00,131,32.75
世新大學,資訊傳播學系,國x1.50、英x1.00、公x2.00,118.5,26.33
世新大學,數位多媒體設計學系,國x2.00、英x1.50、公x1.00,116,25.78
世新大學,傳播管理學系,國x2.00、歷x2.00、公x1.00,157,31.40
世新大學,資訊管理學系資訊管理組,國x1.75、英x1.50、公x2.00,131.75,25.10
世新大學,資訊管理學系人工智慧暨科技傳播組,國x1.75、英x1.50、公x2.00,124.75,23.76
世新大學,財務金融學系,國x2.00、英x1.00、公x2.00,142,28.40
世新大學,行政管理學系,社x1.50、歷x1.00、公x2.00,134.5,29.89
世新大學,觀光學系餐旅經營管理組,國x1.00、社x1.00、歷x2.00,112,28.00
世新大學,觀光學系旅遊暨休閒事業管理組,國x1.00、社x1.00、歷x2.00,114,28.50
世新大學,經濟學系,國x1.00、社x1.00、公x1.50,104.5,29.86
世新大學,企業管理學系,國x1.00、英x1.00、公x2.00,105,26.25
世新大學,社會心理學系,國x2.00、英x2.00、公x1.50,164,29.82
世新大學,英語暨傳播應用學系,國x1.50、英x2.00、歷x1.00,100,22.22
世新大學,日本語文學系,國x2.00、英x1.50、歷x1.00,119.5,26.56
世新大學,法律學系,國x1.00、英x1.00、歷x1.00、公x1.00,132,33.00
實踐大學,食品營養與保健生技學系(臺北校區),國x1.00、自x1.00、化x1.00,96,32.00
實踐大學,"食品營養與保健生技學系食品創新與科
技法律組(臺北校區)",國x1.00、英x1.00、化x1.00,83,27.67
實踐大學,社會工作學系(臺北校區),國x1.00、歷x2.00、公x2.00,150,30.00
實踐大學,家庭研究與兒童發展學系(臺北校區),國x1.00、社x1.00、公x1.00,98,32.67
實踐大學,餐飲管理學系(臺北校區),國x1.00、英x1.00、歷x1.00,78,26.00
實踐大學,音樂學系(臺北校區),國x1.00、歷x1.00、術x2.00,202.8,50.70
實踐大學,法律學系(臺北校區),國x1.50、英x1.00、公x1.00,120.5,34.43
實踐大學,服裝設計學系(臺北校區),國x2.00、英x2.00、歷x1.00,155,31.00
實踐大學,工業產品設計學系(臺北校區),國x1.00、英x2.00、歷x1.00,113,28.25
實踐大學,"媒體傳達設計學系動畫影像設計組(臺北
校區)",國x1.00、英x2.00、歷x1.00,125,31.25
實踐大學,"媒體傳達設計學系創意媒體設計組(臺北
校區)",國x1.00、英x2.00、歷x1.00,115,28.75
實踐大學,建築設計學系(臺北校區),國x2.00、英x2.00、歷x1.00,148,29.60
實踐大學,建築職人學士學位學程(臺北校區),國x2.00、社x1.00、地x1.00,115,28.75
實踐大學,會計學系(臺北校區),國x1.50、英x1.00、公x1.50,98.5,24.62
實踐大學,"國際經營與貿易學系國際貿易組(臺北校
區)",國x1.00、英x1.00、地x1.00,83,27.67
實踐大學,"國際經營與貿易學系國際企業組(臺北校
區)",國x1.00、英x1.00、公x1.00,75,25.00
實踐大學,企業管理學系社會組(臺北校區),國x1.00、社x1.00、公x1.00,87,29.00
實踐大學,企業管理學系自然組(臺北校區),國x1.00、自x1.00、化x1.00,86,28.67
實踐大學,財務金融學系(臺北校區),國x1.00、英x1.00、公x1.00,76,25.33
實踐大學,財務金融學系數位行銷設計組(臺北校區),國x1.00、英x1.00、歷x1.00,75,25.00
實踐大學,風險管理與保險學系(臺北校區),國x1.00、社x1.00、公x1.50,97.5,27.86
實踐大學,應用外語學系(臺北校區),國x1.50、英x2.00、歷x1.00,106,23.56
實踐大學,"資訊科技與管理學系人工智慧與大數據
組(臺北校區)",國x1.00、自x1.00、物x1.00,89,29.67
實踐大學,"資訊科技與管理學系數位媒體設計組(臺
北校區)",國x1.00、社x1.00、公x1.00,97,32.33
實踐大學,"資訊科技與管理學系雲端運算與物聯網
組(臺北校區)",國x1.00、自x1.00、化x1.00,89,29.67
實踐大學,國際企業英語學士學位學程(臺北校區),國x1.50、英x1.00、公x2.00,106,23.56
實踐大學,"智慧服務管理英語學士學位學程A組(臺
北校區)",國x1.00、英x1.00、公x1.00,62,20.67
實踐大學,"智慧服務管理英語學士學位學程B組(臺
北校區)",英x1.00、自x1.00、物x1.00,62,20.67
實踐大學,"東南亞智慧商務學士學位學程(高雄校
區)",國x1.00、自x1.50、社x1.00、地x1.00、歷x1.00,137,24.91
實踐大學,會計暨稅務學系財務金融組(高雄校區),國x2.00、社x2.00、公x1.00,119,23.80
實踐大學,會計暨稅務學系會計AI組(高雄校區),國x2.00、自x2.00、物x1.00,125,25.00
實踐大學,國際企業管理學系(高雄校區),國x1.50、社x1.00、歷x1.00,78.5,22.43
實踐大學,金融管理學系財務金融組(高雄校區),國x1.00、英x1.00、公x1.00,72,24.00
實踐大學,"資訊管理學系人工智慧與雲端應用組(高
雄校區)",國x1.00、自x1.75、物x1.50,94.5,22.24
實踐大學,資訊管理學系物聯網應用組(高雄校區),國x1.00、自x1.75、化x1.50,89.25,21.00
實踐大學,"資訊科技與通訊學系智慧機器人與無人
機組(高雄校區)",國x1.25、英x1.00、物x1.25,71.5,20.43
實踐大學,資訊科技與通訊學系人工智慧物聯網組 (高雄校區),國x1.25、英x1.00、化x1.25,71,20.29
實踐大學,視覺特效學士學位學程(高雄校區),國x1.25、英x1.00、物x1.25,50.25,14.36
實踐大學,"觀光管理學系自然旅遊與運動觀光組(高
雄校區)",國x1.00、社x1.00、公x1.25,68.75,21.15
實踐大學,"休閒產業管理學系環境教育與休閒規劃
設計組(高雄校區)",國x1.50、自x2.00、物x1.00,80,17.78
實踐大學,"休閒產業管理學系遊憩運動企劃組(高雄
校區)",國x2.00、自x1.50、化x1.00,119.5,26.56
實踐大學,"休閒產業管理學系精品咖啡烘培經營組
(高雄校區)",國x2.00、社x1.50、歷x1.00,108,24.00
實踐大學,應用日文學系(高雄校區),國x2.00、英x2.00、公x1.00,85,17.00
長榮大學,企業管理學系,國x2.00、英x1.00、歷x2.00,98,19.60
長榮大學,國際企業學系,國x2.00、英x1.00、地x2.00,95,19.00
長榮大學,會計資訊學系,國x1.50、英x1.00、公x2.00,76.5,17.00
長榮大學,航運管理學系,國x2.00、英x1.00、地x1.75,95,20.00
長榮大學,土地管理與開發學系,國x2.00、地x2.00、公x1.00,98,19.60
長榮大學,財務金融學系,國x2.00、英x1.00、公x2.00,88,17.60
長榮大學,觀光與餐飲管理學系,國x2.00、英x1.00、公x2.00,89,17.80
長榮大學,醫務管理學系(社會組),國x2.00、英x1.50、公x2.00,99.5,18.09
長榮大學,醫務管理學系(自然組),國x2.00、英x1.50、生x2.00,132.5,24.09
長榮大學,生物科技學系,國x2.00、英x1.00、生x2.00,127,25.40
長榮大學,健康心理學系(自然組),國x1.50、英x2.00、生x2.00,152,27.64
長榮大學,健康心理學系(社會組),國x1.50、英x2.00、公x2.00,107,19.45
長榮大學,保健營養學系,國x2.00、化x1.50、生x2.00,136,24.73
長榮大學,護理學系,國x1.50、英x2.00、生x2.00,108,19.64
長榮大學,職業安全與衛生學系(自然組),國x2.00、英x1.50、化x2.00,109.5,19.91
長榮大學,職業安全與衛生學系(社會組),國x2.00、英x1.50、歷x2.00,122,22.18
長榮大學,"食品安全衛生與檢驗學士學位學程(食品
安全管理組)",國x2.00、英x1.00、歷x2.00,103,20.60
長榮大學,"食品安全衛生與檢驗學士學位學程(食品
科技組)",國x2.00、英x1.00、化x2.00,114,22.80
長榮大學,"食品安全衛生與檢驗學士學位學程(食品
檢驗組)",國x2.00、英x1.00、生x2.00,119,23.80
長榮大學,消防安全學士學位學程(自然組),國x2.00、自x2.00、化x1.50,133.5,24.27
長榮大學,消防安全學士學位學程(社會組),國x2.00、社x2.00、公x1.50,126,22.91
長榮大學,綠能與環境資源學系(自然組),國x1.00、自x2.00、物x2.00,109,21.80
長榮大學,綠能與環境資源學系(社會組),國x1.00、社x2.00、地x2.00,117,23.40
長榮大學,營建工程安全學士學位學程,國x2.00、英x1.00、物x2.00,79,15.80
長榮大學,大眾傳播學系,國x2.00、英x1.00、歷x2.00,116,23.20
長榮大學,翻譯學系,國x2.00、英x2.00、公x1.00,83,16.60
長榮大學,社會工作學系,國x1.50、社x1.00、公x2.00,85.5,19.00
長榮大學,應用日語學系,國x2.00、英x2.00、歷x1.00,86,17.20
長榮大學,運動競技學系,國x2.00、英x1.00、歷x2.00,111,22.20
長榮大學,數位媒體設計學系數位媒體設計組,國x2.00、英x2.00、歷x1.00,79,15.80
長榮大學,數位媒體設計學系互動設計組,國x2.00、英x2.00、公x1.00,83,16.60
長榮大學,資訊工程學系,國x2.00、數Bx1.00、物x2.00,118,23.60
國立臺灣藝術大學,美術學系,國x2.00、英x2.00、地x1.00、歷x1.00、術x2.00,376.4,47.05
國立臺灣藝術大學,書畫藝術學系,國x1.00、英x1.00、歷x1.00、術x2.00,258.5,51.70
國立臺灣藝術大學,雕塑學系(男),國x2.00、英x1.50、歷x1.00、術x2.00,301.6,46.40
國立臺灣藝術大學,雕塑學系(女),國x2.00、英x1.50、歷x1.00、術x2.00,308.6,47.48
國立臺灣藝術大學,古蹟藝術修護學系,國x2.00、英x1.00、歷x1.50、術x1.75,276.18,44.19
國立臺灣藝術大學,視覺傳達設計學系,國x2.00、英x2.00、歷x1.00、術x2.00,345,49.29
國立臺灣藝術大學,工藝設計學系,國x2.00、英x2.00、歷x1.00,216,43.20
國立臺灣藝術大學,多媒體動畫藝術學系,國x2.00、英x2.00、歷x1.00、術x2.00,375,53.57
國立臺灣藝術大學,圖文傳播藝術學系,國x1.00、英x1.00、數Bx1.00、公x1.00,154,38.50
國立臺灣藝術大學,廣播電視學系,國x1.50、英x1.50、歷x1.00、公x1.00,222,44.40
國立臺灣藝術大學,電影學系,國x2.00、英x2.00、歷x1.00、公x1.00,256,42.67
國立臺灣藝術大學,戲劇學系(男),國x2.00、英x2.00、地x1.00、歷x1.00,225,37.50
國立臺灣藝術大學,戲劇學系(女),國x2.00、英x2.00、地x1.00、歷x1.00,265,44.17
國立臺灣藝術大學,音樂學系,國x1.00、英x1.00、歷x1.00、術x2.00,250.02,50.00
國立暨南國際大學,中國語文學系,國x2.00、社x1.00、歷x1.75,146.75,30.89
國立暨南國際大學,外國語文學系,國x1.50、英x2.00、歷x1.00,116,25.78
國立暨南國際大學,社會政策與社會工作學系,國x1.25、英x1.00、社x1.50、公x1.00,157,33.05
國立暨南國際大學,公共行政與政策學系,國x1.50、歷x1.00、公x1.50,152,38.00
國立暨南國際大學,歷史學系,國x1.00、英x1.25、歷x2.00,129.75,30.53
國立暨南國際大學,東南亞學系,英x1.00、歷x1.00、公x1.00,62,20.67
國立暨南國際大學,國際企業學系,國x1.00、英x1.50、數乙x1.50,105,26.25
國立暨南國際大學,經濟學系,國x1.00、英x1.50、數乙x1.50,109.5,27.38
國立暨南國際大學,資訊管理學系,國x1.50、英x2.00、數Bx2.00、公x1.00,197.5,30.38
國立暨南國際大學,財務金融學系,國x1.00、英x2.00、數乙x2.00、公x1.00,187,31.17
國立暨南國際大學,觀光休閒與餐旅管理學系觀光休閒組,國x2.00、英x2.00、公x1.50,148.5,27.00
國立暨南國際大學,觀光休閒與餐旅管理學系餐旅管理組,國x2.00、英x2.00、歷x1.50,157,28.55
國立暨南國際大學,管理學院學士班,國x1.50、英x2.00、數乙x1.00,129,28.67
國立暨南國際大學,國際文教與比較教育學系,國x1.00、英x2.00、公x1.00,96,24.00
國立暨南國際大學,教育政策與行政學系,國x2.00、社x1.00、公x1.50,147,32.67
國立暨南國際大學,"諮商心理與人力資源發展學系諮商心理
組",國x1.50、英x1.50、數乙x1.00、公x1.00,175.5,35.10
國立暨南國際大學,"諮商心理與人力資源發展學系終身學習
與人力資源發展組",國x1.50、英x1.50、公x1.00,144.5,36.12
國立暨南國際大學,教育學院學士班教育科技與數位學習組,國x2.00、數乙x1.00、公x2.00,197,39.40
國立暨南國際大學,教育學院學士班教育心理與輔導組,國x2.00、數乙x1.00、公x2.00,185,37.00
國立暨南國際大學,資訊工程學系,國x1.00、英x1.00、數甲x1.50,128.5,36.71
國立暨南國際大學,土木工程學系,英x1.00、數Ax2.00、自x1.75、物x2.00,199,29.48
國立暨南國際大學,電機工程學系甲組,英x1.00、數Ax1.00、數甲x1.00、物x1.00、化x1.00,190,38.00
國立暨南國際大學,電機工程學系乙組,國x1.00、英x1.00、物x2.00、化x1.00,201,40.20
國立暨南國際大學,電機工程學系丙組,國x1.00、英x2.00、物x1.00、化x1.00,205,41.00
國立暨南國際大學,應用化學系,英x2.00、數Ax1.00、數甲x1.00、化x2.00,186,31.00
國立暨南國際大學,應用材料及光電工程學系,英x2.00、數Ax1.00、數甲x1.00、物x2.00,189,31.50
國立暨南國際大學,科技學院學士班,英x1.00、數Ax2.00、自x1.75、物x2.00,230.75,34.19
國立暨南國際大學,護理學系,國x1.50、英x1.50、生x1.00,130.5,32.62
南華大學,財務金融學系,國x2.00、英x1.75、歷x2.00,133.25,23.17
南華大學,企業管理學系,國x2.00、英x2.00、公x1.75,92.25,16.04
南華大學,文化創意事業管理學系,國x2.00、英x1.75、歷x1.75,103.75,18.86
南華大學,旅遊管理學系AI智慧觀光暨餐旅組,國x2.00、社x2.00、歷x1.75,192.75,33.52
南華大學,管理學院國際企業學士學位學程,國x2.00、英x2.00、公x1.75,160.25,27.87
南華大學,生死學系社會工作組,國x2.00、社x2.00、公x1.75,127.75,22.22
南華大學,生死學系殯葬服務組,國x2.00、社x2.00、公x1.75,142,24.70
南華大學,生死學系諮商組,國x2.00、社x2.00、公x1.75,128.75,22.39
南華大學,幼兒教育學系,國x2.00、社x2.00、公x1.00,105,21.00
南華大學,文學系,國x2.00、歷x2.00、公x1.75,127.75,22.22
南華大學,外國語文學系,國x2.00、英x2.00、歷x1.75,104.25,18.13
南華大學,應用社會學系社會學組,國x2.00、英x2.00、歷x1.75,186.75,32.48
南華大學,應用社會學系社會工作組,國x2.00、英x2.00、歷x1.75,98,17.04
南華大學,傳播學系,國x2.00、社x2.00、歷x1.75,153,26.61
南華大學,"國際事務與企業學系人工智慧與公共治
理組",國x1.75、歷x1.50、公x2.00,137.25,26.14
南華大學,建築學系社會組,國x2.00、英x2.00、地x1.75,172.25,29.96
南華大學,建築學系自然組,國x2.00、英x2.00、物x1.75,157.5,27.39
南華大學,資訊工程學系,國x1.50、自x2.00、物x1.00,120,26.67
南華大學,自然生物科技學系,國x2.00、自x1.75、生x2.00,166.25,28.91
南華大學,資訊管理學系人工智慧組,國x1.75、自x2.00、物x2.00,137.5,23.91
南華大學,資訊管理學系大數據分析組,國x1.75、社x2.00、公x2.00,117.5,20.43
國立臺灣體育運動大學,體育學系,英x1.00、化x1.00、生x2.00、術x2.00,239.12,39.85
國立臺灣體育運動大學,休閒運動學系,國x2.00、英x2.00、地x1.00,167,33.40
國立臺灣體育運動大學,運動事業管理學系,國x2.00、英x2.00、地x1.00、歷x1.00,189,31.50
國立臺灣體育運動大學,運動健康科學學系,英x2.00、化x1.50、生x2.00,159.5,29.00
國立臺灣體育運動大學,運動資訊與傳播學系,國x2.00、英x2.00、地x1.00、歷x1.75,230.75,34.19
國立臺南藝術大學,藝術史學系,國x1.25、英x1.00、地x1.50、歷x1.50,137.5,26.19
國立臺南藝術大學,應用音樂學系,國x1.50、英x1.50、地x1.00、歷x1.00,153,30.60
國立臺南藝術大學,材質創作與設計系,國x1.50、英x1.50、歷x1.00、術x2.00,216.5,36.08
玄奘大學,社會工作學系,國x2.00、地x1.75、歷x2.00,-----,-----
玄奘大學,應用心理學系,國x2.00、地x1.75、歷x2.00,129,22.43
玄奘大學,法律學系,國x2.00、歷x1.75、公x2.00,122,21.22
玄奘大學,大眾傳播學系,國x2.00、歷x2.00、公x1.75,140.5,24.43
玄奘大學,視覺傳達設計學系,國x2.00、地x1.75、歷x1.50,110,20.95
玄奘大學,應用日語學系,國x2.00、地x1.75、歷x2.00,127.25,22.13
玄奘大學,餐旅管理學系,國x2.00、社x2.00、公x1.75,127,22.09
真理大學,企業管理學系,國x1.50、英x1.00、社x1.50、公x1.75,103.5,18.00
真理大學,法律學系法律應用實務組,國x2.00、歷x1.50、公x2.00,123,22.36
真理大學,法律學系財經科技法律組,國x1.50、社x2.00、公x2.00,166,30.18
真理大學,財務金融學系,國x1.00、社x2.00、歷x2.00,102,20.40
真理大學,國際經營與貿易學系,國x2.00、社x2.00、地x1.00,110,22.00
真理大學,經濟學系,國x1.75、社x1.75、歷x2.00,-----,-----
真理大學,觀光事業學系,國x1.00、英x1.00、地x2.00,67,16.75
真理大學,運動管理學系,國x1.00、英x1.00、社x2.00、歷x1.00,92,18.40
真理大學,運動資訊傳播學系,國x1.75、社x2.00、歷x1.25,120.5,24.10
真理大學,人文與資訊學系,國x1.75、社x2.00、歷x1.50、公x1.00,127.25,20.36
真理大學,應用日語學系,國x2.00、英x1.50、歷x1.50,89,17.80
真理大學,音樂應用學系-音樂表演與創作組,國x2.00、英x1.50、公x1.00,77,17.11
真理大學,音樂應用學系-藝術行政與經紀組,國x2.00、英x1.50、歷x1.00,81,18.00
真理大學,統計資訊與精算學系,國x2.00、數Bx2.00、公x1.00,73,14.60
真理大學,資訊工程學系人工智慧應用組,國x1.00、英x1.50、社x1.00、公x1.00,78.5,17.44
真理大學,資訊工程學系多媒體遊戲設計組,國x1.00、英x1.00、社x1.50、歷x1.50,102,20.40
真理大學,航空事業學系,國x1.25、英x1.50、公x1.00,62.5,16.67
國立臺北大學,法律學系法學組,國x1.50、英x1.50、數Bx1.50、歷x1.00、公x1.00,317,48.77
國立臺北大學,法律學系司法組,國x1.50、英x1.50、數Bx1.50、歷x1.00、公x1.00,319,49.08
國立臺北大學,法律學系財經法組,國x1.50、英x1.50、數Bx1.50、歷x1.00、公x1.00,322,49.54
國立臺北大學,企業管理學系,國x1.50、英x2.00、數乙x2.00、公x1.00,306.5,47.15
國立臺北大學,金融與合作經營學系,國x1.50、英x2.00、數乙x2.00、公x1.00,326,50.15
國立臺北大學,會計學系,國x1.00、英x2.00、數乙x2.00、公x1.00,288,48.00
國立臺北大學,統計學系,國x1.50、英x1.75、數乙x2.00,257.75,49.10
國立臺北大學,休閒運動管理學系,國x1.50、英x2.00、數Bx2.00、公x1.00,271.5,41.77
國立臺北大學,公共行政暨政策學系,國x1.50、英x1.00、數Bx1.00、社x1.50、公x2.00,320.5,45.79
國立臺北大學,財政學系,英x1.25、數乙x1.25、地x1.00、公x1.00,221,49.11
國立臺北大學,不動產與城鄉環境學系,國x1.00、英x1.50、數Bx1.50、地x1.00,224,44.80
國立臺北大學,經濟學系,國x1.00、英x1.50、數Ax2.00、公x1.00,231,42.00
國立臺北大學,社會學系,國x1.00、英x1.50、數Bx1.00、公x1.00,194.5,43.22
國立臺北大學,社會工作學系,國x1.50、英x1.25、數Bx1.00、歷x1.00、公x1.25,261,43.50
國立臺北大學,中國文學系,國x2.00、英x1.50、地x1.00、歷x1.25,257.25,44.74
國立臺北大學,應用外語學系,國x1.50、英x2.00、地x1.00、歷x1.00,252.5,45.91
國立臺北大學,歷史學系,國x1.25、英x1.25、地x1.00、歷x1.50、公x1.00,276.25,46.04
國立臺北大學,資訊工程學系,國x1.00、英x1.25、數甲x1.50、物x1.25、化x1.00,264,44.00
國立臺北大學,通訊工程學系,英x1.00、數甲x1.00、物x1.00,134,44.67
國立臺北大學,電機工程學系,國x1.00、英x1.00、數甲x1.00、物x1.00、化x1.00,228,45.60
國立嘉義大學,教育學系,國x1.50、英x1.50、數Bx1.50、歷x1.00、公x1.00,194.5,29.92
國立嘉義大學,輔導與諮商學系,國x1.50、英x1.50、數Bx1.50、公x1.00,192.5,35.00
國立嘉義大學,體育與健康休閒學系,國x1.00、英x1.00、公x1.00,91,30.33
國立嘉義大學,特殊教育學系,國x2.00、地x1.00、公x2.00,187,37.40
國立嘉義大學,幼兒教育學系,國x1.50、英x1.50、數Bx1.00、公x1.00,124.5,24.90
國立嘉義大學,"數位學習設計與管理學系(媒體互動設計
組)",國x1.50、英x1.50、公x1.00,129,32.25
國立嘉義大學,"數位學習設計與管理學系(資訊科技與管
理組)",國x1.50、英x1.50、物x1.00,140.5,35.12
國立嘉義大學,中國文學系,國x2.00、地x1.00、歷x1.50,132.5,29.44
國立嘉義大學,視覺藝術學系,國x2.00、英x1.00、歷x1.00、術x2.00,227,37.83
國立嘉義大學,應用歷史學系,國x1.25、地x1.25、歷x1.50,132.25,33.06
國立嘉義大學,外國語言學系英語教學組,國x1.25、英x2.00、歷x1.00,100.75,23.71
國立嘉義大學,外國語言學系應用外語組,國x1.50、英x2.00、歷x1.00,138.5,30.78
國立嘉義大學,音樂學系,國x1.00、英x1.00、歷x1.00、術x2.00,218.28,43.66
國立嘉義大學,企業管理學系,國x1.00、英x1.00、公x1.00,101,33.67
國立嘉義大學,應用經濟學系,國x1.00、英x1.50、數乙x1.50、公x1.00,165.5,33.10
國立嘉義大學,科技管理學系,國x1.50、英x2.00、公x1.00,136,30.22
國立嘉義大學,資訊管理學系(自然組),國x1.00、英x2.00、數甲x2.00,183,36.60
國立嘉義大學,資訊管理學系(社會組),國x1.00、英x2.00、數Bx2.00、公x1.00,214,35.67
國立嘉義大學,行銷與觀光管理學系,國x1.00、英x2.00、數乙x1.00、公x2.00,159,26.50
國立嘉義大學,財務金融學系,國x1.50、英x2.00、數乙x2.00、公x1.00,247,38.00
國立嘉義大學,農藝學系,國x1.00、英x1.50、生x2.00,131.5,29.22
國立嘉義大學,園藝學系,國x1.00、英x1.50、生x2.00,130,28.89
國立嘉義大學,森林暨自然資源學系,國x1.00、英x1.50、生x2.00,133,29.56
國立嘉義大學,木質材料與設計學系,英x1.50、物x1.50、化x2.00,130.5,26.10
國立嘉義大學,動物科學系,國x1.00、英x1.50、數Ax1.00、化x1.50、生x1.50,228.5,35.15
國立嘉義大學,農業生物科技學系,國x1.00、英x1.50、化x1.50、生x1.50,158,28.73
國立嘉義大學,景觀學系(社會組),國x1.00、英x1.00、地x1.50,114,32.57
國立嘉義大學,景觀學系(自然組),國x1.00、英x1.00、生x1.50,107.5,30.71
國立嘉義大學,植物醫學系,國x1.00、英x1.50、化x1.50、生x1.50,165,30.00
國立嘉義大學,電子物理學系,英x1.00、數Ax1.00、物x1.00,109,36.33
國立嘉義大學,應用化學系,國x1.00、英x1.00、數Ax1.00、化x1.50,166,36.89
國立嘉義大學,應用數學系,英x1.00、數甲x2.00、物x1.00,118,29.50
國立嘉義大學,資訊工程學系,國x1.00、英x1.00、數Ax1.00、物x1.00,155,38.75
國立嘉義大學,生物機電工程學系,國x1.00、英x1.25、數Ax1.00、物x1.50,161.75,34.05
國立嘉義大學,土木與水資源工程學系,國x1.00、英x1.00、數Ax1.00、物x1.00,124,31.00
國立嘉義大學,電機工程學系,國x1.00、英x1.00、數Ax1.00、物x1.00,158,39.50
國立嘉義大學,機械與能源工程學系,國x1.00、英x1.00、數Ax1.00、物x2.00,176,35.20
國立嘉義大學,食品科學系,國x1.00、英x1.50、化x1.50、生x1.50,166,30.18
國立嘉義大學,水生生物科學系,國x1.00、英x2.00、化x1.50、生x2.00,182.5,28.08
國立嘉義大學,生物資源學系,國x1.00、英x1.50、生x2.00,154,34.22
國立嘉義大學,生化科技學系,國x1.00、英x1.50、化x1.50、生x1.50,186.5,33.91
國立嘉義大學,微生物免疫與生物藥學系,國x1.00、英x1.50、化x1.75、生x1.75,211,35.17
國立嘉義大學,獸醫學系,國x1.00、英x1.25、數甲x1.00、化x1.25、生x1.25,285.75,49.70
國立高雄大學,西洋語文學系,國x1.00、英x2.00、歷x1.00,150,37.50
國立高雄大學,運動健康與休閒學系,國x2.00、英x1.00、公x1.00,136,34.00
國立高雄大學,東亞語文學系日語組,國x2.00、英x2.00、地x1.00、歷x1.00,256,42.67
國立高雄大學,東亞語文學系韓語組,國x2.00、英x2.00、地x1.00、歷x1.00,256,42.67
國立高雄大學,東亞語文學系越語組,國x2.00、英x2.00、地x1.00、歷x1.00,198,33.00
國立高雄大學,工藝與創意設計學系,國x2.00、英x1.50、歷x2.00,209.5,38.09
國立高雄大學,建築學系,國x2.00、英x2.00、數甲x1.50、物x1.00,254.5,39.15
國立高雄大學,法律學系,國x1.25、英x1.25、歷x1.00、公x1.00,202.75,45.06
國立高雄大學,政治法律學系,國x1.25、英x1.50、歷x1.00、公x1.00,212,44.63
國立高雄大學,財經法律學系,國x1.25、英x1.25、公x1.00,156,44.57
國立高雄大學,應用經濟學系,國x1.50、英x2.00、社x1.00、數乙x2.00,269.5,41.46
國立高雄大學,亞太工商管理學系企業管理組,英x1.25、數Bx1.25、公x1.00,129,36.86
國立高雄大學,亞太工商管理學系工業管理組,英x1.25、數Ax1.25、物x1.00,116,33.14
國立高雄大學,資訊管理學系,國x1.00、英x1.50、數乙x1.50,168,42.00
國立高雄大學,財務金融學系,國x1.00、英x1.50、數乙x1.50、公x1.00,216,43.20
國立高雄大學,應用數學系,國x1.50、英x1.00、數甲x2.00,167,37.11
國立高雄大學,應用化學系,數甲x1.00、物x1.00、化x2.00,164,41.00
國立高雄大學,應用物理學系,國x1.00、英x1.00、數甲x1.50、物x2.00,214,38.91
國立高雄大學,生命科學系,英x1.25、化x1.50、生x1.50,144.75,34.06
國立高雄大學,電機工程學系,國x1.00、英x1.50、數甲x1.50、物x1.50、化x1.00,267,41.08
國立高雄大學,土木與環境工程學系,國x1.00、英x1.00、數甲x2.00、物x1.50、化x1.50,248,35.43
國立高雄大學,化學工程及材料工程學系,國x1.00、英x1.25、數甲x1.00、物x1.25、化x1.50,252.75,42.12
國立高雄大學,資訊工程學系,國x1.00、英x2.00、數甲x2.00、物x1.00,251,41.83
慈濟大學,醫學系(自費),英x1.00、數甲x1.00、物x1.00、化x1.00、生x1.00,267,53.40
慈濟大學,醫學系(公費),英x1.00、數甲x1.00、物x1.00、化x1.00、生x1.00,264,52.80
慈濟大學,藥學系,國x1.00、英x1.00、數甲x1.00、化x1.25、生x1.25,284,51.64
慈濟大學,醫學檢驗生物技術學系,英x1.00、化x1.50、生x1.50,151,37.75
慈濟大學,物理治療學系,英x2.00、自x1.00、生x1.00,192,48.00
慈濟大學,公共衛生學系,國x1.00、英x1.00、化x1.00,83,27.67
慈濟大學,分子生物暨人類遺傳學系,國x1.00、英x2.00、生x2.00,148,29.60
慈濟大學,醫學影像暨放射科學系,國x1.00、英x1.00、生x1.00,118,39.33
慈濟大學,護理學系,國x1.00、英x2.00、生x2.00,78,15.60
慈濟大學,醫學資訊學系,國x1.50、英x2.00、物x1.75,102.75,19.57
慈濟大學,生物醫學暨工程學系,英x1.00、物x1.50、化x2.00,95,21.11
慈濟大學,傳播學系,國x2.00、英x1.00、公x1.00,93,23.25
慈濟大學,兒童發展與家庭教育學系,國x2.00、英x1.50、公x2.00,105.5,19.18
慈濟大學,社會工作學系,國x1.00、社x1.50、公x1.50,90.5,22.62
慈濟大學,人類發展與心理學系,國x2.00、英x1.50、公x1.50,141,28.20
慈濟大學,東方語文學系,國x2.00、社x1.00、公x1.00,79,19.75
慈濟大學,外國語文學系,國x1.50、英x2.00、公x1.00,101,22.44
慈濟大學,資訊科技與管理學系,國x2.00、自x1.00、數甲x1.00,143,35.75
慈濟大學,醫務暨健康管理學系,國x1.00、歷x1.00、公x1.00,-----,-----
慈濟大學,經營管理學系,國x2.00、社x1.00、公x1.00,-----,-----
慈濟大學,國際服務產業管理學士學位學程,國x1.00、英x2.00、公x1.00,-----,-----
臺北醫學大學,醫學系(自費),英x1.00、數甲x1.00、物x1.00、化x1.00、生x1.00,278,55.60
